APIKeysKey	spec.restrictions.iosKeyRestrictions.allowedBundleIds
APIKeysKey	spec.restrictions.iosKeyRestrictions.allowedBundleIds[]
APIKeysKey	spec.restrictions.serverKeyRestrictions.allowedIps
APIKeysKey	spec.restrictions.serverKeyRestrictions.allowedIps[]
AnalyticsAccount	spec.redirectURI
DialogflowKnowledgeBase	spec.location
EventarcGoogleChannelConfig	spec.location
HypercomputeClusterCluster	spec.networkResources.KEY.network.network
HypercomputeClusterCluster	spec.networkResources.KEY.network.subnetwork
HypercomputeClusterCluster	spec.orchestrator.slurm.partitions[].nodeSetIds
HypercomputeClusterCluster	spec.orchestrator.slurm.partitions[].nodeSetIds[]
HypercomputeClusterCluster	spec.storageResources.KEY.bucket.bucket
HypercomputeClusterCluster	spec.storageResources.KEY.filestore.filestore
HypercomputeClusterCluster	spec.storageResources.KEY.lustre.lustre
NetworkManagementConnectivityTest	spec.destination.sqlInstance
NetworkManagementConnectivityTest	spec.destination.sqlInstance.external
NetworkManagementConnectivityTest	spec.destination.sqlInstance.name
NetworkManagementConnectivityTest	spec.destination.sqlInstance.namespace
NetworkManagementConnectivityTest	spec.location
NetworkManagementConnectivityTest	spec.relatedProjects[].external
NetworkManagementConnectivityTest	spec.relatedProjects[].kind
NetworkManagementConnectivityTest	spec.relatedProjects[].name
NetworkManagementConnectivityTest	spec.relatedProjects[].namespace
NetworkManagementConnectivityTest	spec.source.sqlInstance
NetworkManagementConnectivityTest	spec.source.sqlInstance.external
NetworkManagementConnectivityTest	spec.source.sqlInstance.name
NetworkManagementConnectivityTest	spec.source.sqlInstance.namespace
WorkflowsExecution	spec.location
